Individual,Group,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Micrococcales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Corynebacteriales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Propionibacteriales,k__Bacteria|p__Bacteroidetes|c__Flavobacteria|o__Flavobacteriales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Frankiales,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales,k__Bacteria|p__Chlamydiae|c__Chlamydiae_c|o__Chlamydiales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Thermoleophilales,k__Bacteria|p__Chloroflexi|c__GQ396871_c|o__GQ396871_o,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales,k__Bacteria|p__Fusobacteria|c__Fusobacteria_c|o__Fusobacteriales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__PAC001057_o,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__PAC001907_o,k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Pseudonocardiales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Streptomycetales,k__Bacteria|p__Cyanobacteria|c__PAC000053_c|o__PAC000053_o,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Micromonosporales,k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Chthoniobacterales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Hydrogenispora_o,k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__DQ129389_o,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__HQ324854_o,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales,k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Gaiellales,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Bifidobacteriales,k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__CP012157_o,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales,k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales,k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bacteriovoracales,k__Bacteria|p__Chloroflexi|c__HM748667_c|o__HM748667_o,k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales,k__Bacteria|p__Cyanobacteria|c__Vampirovibrio_c|o__FR888536_o,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Streptosporangiales,k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__EU861898_o,k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Bdellovibrionales,k__Bacteria|p__Saccharibacteria_TM7|c__Saccharimonas_c|o__Saccharimonas_o,k__Bacteria|p__Cyanobacteria|c__Chroobacteria|o__Oscillatoriales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacter_o,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__PAC002290_o,k__Bacteria|p__Cyanobacteria|c__Chroobacteria|o__Chroococcales,k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__PAC001922_o,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales,k__Bacteria|p__Proteobacteria|c__Oligoflexia|o__Oligoflexales,k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales,k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales,k__Bacteria|p__Acidobacteria|c__Blastocatellia|o__Blastocatellales,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales,k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__NVQB_o,k__Bacteria|p__Actinobacteria|c__Actinobacteria_c|o__Kineosporiales,k__Bacteria|p__Armatimonadetes|c__Armatimonadia|o__Armatimonadales,k__Bacteria|p__Nitrospirae|c__Nitrospira_c|o__Nitrospirales,k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolinaeles,k__Bacteria|p__Gemmatimonadetes|c__Longimicrobia|o__GQ263235_o,k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes_c|o__Gemmatimonadales,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Nitrospinales
RF_66,SA,0.902460078,0,0.000767276,0.007672757,0.036925143,0.000287728,0,0.000767276,0,0,0.003692514,0.019325756,0.002349782,0.000959095,0.002589555,0.001198868,0,0.001198868,0,0.000143864,0,0,0.000191819,0.017023929,0,0,0.001486597,0,0,0,0,0,0,0.000959095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_77,SA,0.396471304,0,0,0.33238694,0.02352464,0,0.042790509,0.00446157,0,0,0.002433583,0.080511053,0,0.010951126,0,0,0,0.061447982,0.019874265,0,0,0,0,0.016832286,0,0,0.008314743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_81,SA,0.601509734,0,0,0.242352006,0.054827175,0,0,0.01708383,0,0,0,0.010329758,0,0,0.001986492,0,0,0.009932459,0.051648788,0,0,0,0,0,0,0,0.010329758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_92,SA,0.526128266,0,0,0.159738717,0.11935867,0.019299287,0,0.003266033,0.008610451,0,0.014251781,0.105997625,0,0,0,0,0,0.032066508,0.001781473,0.00415677,0,0,0,0.004750594,0,0,0,0,0,0.000593824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_57,SA,0.630980392,0,0,0.289607843,0.02627451,0.017058824,0,0.003137255,0,0.001960784,0,0.006470588,0,0,0.008039216,0,0,0.004705882,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003137255,0,0,0.00745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_60,SA,0.721376033,0,0,0.167382673,0.051161882,0,0.000162729,0.004100762,0.001236738,0.002766387,0.004361127,0,0.002538567,0.001529649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045564,0.000553277,0,0.001497103,0.002310747,0.036353577,0,0,0,0,0,0,0,0,0,0,0.000130183,0,0,0,0.000488186,0,0,0,0.000976372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618369,0,0,0,0,0,0
RM_76,SA,0.446984925,0,0,0.217839196,0.095979899,0,0,0.015326633,0,0.006030151,0,0.059547739,0.027889447,0.001758794,0.002763819,0,0,0.069849246,0.015829146,0,0.000753769,0,0.000502513,0.01959799,0.004773869,0,0.005276382,0,0,0,0.001005025,0,0,0.006030151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002261307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_84,SA,0.429752066,0,0,0.212121212,0.120661157,0,0,0,0.130578512,0.015426997,0,0.091460055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_89,SA,0.079311454,0.001608752,0.001769627,0,0,0,0.00032175,0,0.01029601,0.094272844,0.298423423,0,0.098294723,0.086068211,0,0.071106821,0,0,0,0.049388674,0.025900901,0,0.004504505,0,0,0.003700129,0,0.009169884,0.022039897,0.008365508,0.006113256,0,0,0,0,0.023326898,0.027831403,0.018661519,0,0,0,0,0.019787645,0.008043758,0,0.002252252,0.007239382,0.000804376,0.004826255,0.001287001,0,0,0,0.003700129,0,0.001769627,0,0,0,0.001930502,0.002413127,0,0,0,0,0.000965251,0.001930502,0,0,0,0,0,0,0,0,0,0.000965251,0.000965251,0,0,0,0,0.000643501,0,0,0,0,0,0,0,0
RF_51,SA,0.314486677,0,0,0.267888543,0.093128635,0.002908156,0,0.001961315,0.222575409,0,0.003246314,0.053361288,0.001961315,0,0,0,0,0.025564723,0,0,0,0,0,0.001487894,0,0,0.009333153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_21,SJ,0.344116007,0,0,0.413831567,0.126045733,0,0.021751255,0,0.081985499,0,0,0,0,0,0,0,0,0,0,0,0,0.003904071,0,0.008365867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_22,SJ,0.469931663,0,0,0.127334852,0.321412301,0,0,0,0,0.007289294,0.01070615,0.006264237,0.028473804,0.004214123,0,0.007289294,0,0,0,0.003986333,0.000797267,0,0,0.006036446,0,0,0,0,0.002505695,0.001366743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569476,0,0,0,0.001252847,0,0.000341686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022779,0,0
RJ_23,SJ,0.425255676,0,0.001160514,0.046057881,0.158990353,0,0,0.001450642,0.000725321,0.043519257,0.063465584,0,0.09690288,0.016899978,0.005730036,0.024515848,0,0,0,0.037426561,0.012257924,0,0.008776384,0.001233046,0,0.004932182,0,0.006745485,0.0058751,0.007470806,0.000290128,0.002321027,0,0,0,0.002611155,0.003046348,0.002248495,0,0,0,0,0,0.003263944,0,0,0.002466091,0.00275622,0.001813302,0.001450642,0,0,0,0.002175963,0,0,0,0,0,0.000652789,0.000942917,0,0,0,0,0,0,0.001450642,0.000870385,0,0,0,0,0,0,0.001015449,0,0,0.000942917,0,0,0,0,0,0,0,0,0,0,0.000145064,0.000145064
RJ_24,SJ,0.265620191,0,0,0.008002462,0.00923361,0.013850416,0.011388119,0.008002462,0.12465374,0.043090182,0.158818098,0,0.077870114,0.083718067,0.034779932,0.018775008,0,0,0,0.045552478,0.012003693,0,0.028008618,0,0,0.008925823,0,0,0.004924592,0.004924592,0,0,0,0,0,0,0,0.004924592,0,0,0,0,0,0,0,0.010772545,0.00307787,0.005232379,0,0.007079101,0,0,0,0,0,0.002770083,0,0,0,0.001231148,0,0,0,0,0,0,0,0,0,0,0.001538935,0,0,0.001231148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_25,SJ,0.713215859,0,0,0.175110132,0.059030837,0,0.030837004,0,0,0,0.002643172,0.00814978,0,0,0,0,0,0.007929515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_26,SJ,0.498133333,0,0.0072,0.245066667,0.081333333,0,0,0.014133333,0.003466667,0.0104,0.005066667,0.014133333,0.017333333,0,0,0.0024,0.002666667,0,0,0,0.005066667,0,0.006933333,0.018133333,0,0,0.030666667,0.004533333,0,0,0,0.005066667,0.001066667,0,0,0,0,0,0,0,0,0.004533333,0,0.003733333,0.0024,0,0,0,0,0,0,0,0,0.001333333,0,0,0.006666667,0.0048,0.001066667,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0.001066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_27,SJ,0.353720856,0,0,0.222612584,0.09613542,0,0.000319387,0.007026509,0.146119451,0.012615778,0.013254551,0.031778984,0.045991696,0.007665283,0,0.004790802,0,0.014691792,0,0.00894283,0.00143724,0,0,0,0,0.00095816,0,0,0.003353561,0,0,0,0,0.024752475,0,0,0,0,0,0,0,0,0,0.001756627,0,0,0,0.002076014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_28,SJ,0.349961822,0.115890388,0.001781624,0.278018156,0.03419021,0,0.025621447,0.000593875,0.001611945,0,0.003054212,0.017476881,0.001357428,0,0,0,0,0,0,0,0,0.142954102,0,0.004241961,0.00220582,0,0.017392042,0,0,0,0.000424196,0,0.00110291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001442267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678714,0,0,0,0,0,0,0,0,0
RJ_29,SJ,0.35921516,0,0,0.42243837,0.13868858,0,0.000838504,0.003857119,0,0,0,0.042428308,0,0,0,0,0,0.004863324,0,0,0,0,0,0.003354016,0,0,0,0,0,0,0.000670803,0,0,0,0,0,0,0,0,0.023645816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ_30,SJ,0.540124468,0,0,0.388033628,0.049459548,0.000436729,0,0,0.00196528,0,0.0049132,0,0.005349929,0,0.002074462,0.002838738,0,0,0,0.002620373,0,0,0,0,0,0.002183645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_5,WA,0.573635741,0,0.003805465,0.043534516,0.030215389,0.000684984,0.005936525,0.001446077,0.135702869,0,0,0.003957683,0.000608874,0,0.011264175,0.000608874,0,0.007306492,0.137453383,0,0,0,0,0.004870995,0,0,0.000608874,0,0,0,0.036380242,0.000532765,0,0.001446077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_14,WA,0.010788078,0.194185409,0.560614372,0,0,0,0.086121777,0.032547084,0.004936917,0.021941854,0.003108429,0,0.009142439,0.013896508,0,0.00457122,0.001097093,0,0,0.002377034,0.004936917,0,0.005851161,0,0.002377034,0,0,0.002194185,0.000914244,0.002011337,0,0.002011337,0,0,0,0,0,0,0,0,0.018650576,0,0,0,0.005302615,0,0,0,0,0,0.006948254,0,0,0,0,0,0,0,0.001097093,0,0,0,0.002377034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_20,WA,0.064777004,0.772599888,0.015453599,0.008567539,0.004724157,0.00168148,0.008407399,0.029706141,0.003122748,0.018416206,0,0,0.002001762,0,0,0.000880775,0.007766835,0.001521339,0,0.000800705,0.003843382,0.001361198,0.007286412,0,0,0,0,0.005845144,0.000560493,0,0,0.008407399,0.001120986,0,0.003362959,0,0,0,0.000160141,0,0.001281127,0.001281127,0,0.001521339,0.00528465,0,0,0,0,0,0.001441268,0.001040916,0.005444791,0,0,0.000800705,0,0.001601409,0.001441268,0,0,0.00168148,0,0,0,0,0,0,0.000880775,0,0,0.001441268,0,0,0,0,0,0,0,0,0.000880775,0,0,0.000640564,0,0.000560493,0.000400352,0,0,0,0
RM_38,WA,0.051909308,0.192720764,0.396181384,0,0,0.008353222,0,0.090095465,0.007756563,0.029832936,0,0,0.00477327,0,0.056682578,0,0.152147971,0,0,0,0,0,0,0,0,0,0.007159905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RM_46,WA,0.227307991,0.266873545,0.038013964,0.023273856,0,0.009309542,0.003878976,0.221101629,0,0.085337471,0,0,0,0,0,0.010085337,0,0.075252133,0,0,0,0,0.024049651,0,0,0,0.003103181,0,0,0,0,0.006206362,0,0.002327386,0,0,0,0,0,0,0.002327386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_4,WA,0.318507157,0,0.65107362,0,0.007413088,0,0.006134969,0.003834356,0,0,0,0,0,0,0,0.000511247,0,0.00204499,0.001022495,0,0,0,0,0.008435583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001022495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_15,WA,0.01292517,0.34047619,0.257482993,0.13877551,0,0.001360544,0.095578231,0.004081633,0.019387755,0,0,0.00170068,0,0,0.121768707,0.000680272,0,0,0,0,0,0.003061224,0.00170068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_16,WA,0.111111111,0.109819121,0.186046512,0,0.055555556,0,0.198966408,0.033591731,0.018087855,0.062015504,0.031007752,0,0,0.012919897,0.105943152,0,0,0,0,0,0.025839793,0,0.029715762,0,0,0,0.002583979,0.006459948,0,0,0,0.007751938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002583979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF_32,WA,0.034129693,0,0.065984073,0,0,0,0.058020478,0.124004551,0.01592719,0.295790671,0.034129693,0,0.029579067,0.027303754,0,0.021615472,0,0,0,0.053469852,0.081911263,0,0.027303754,0,0,0,0,0.019340159,0.019340159,0.026166098,0.004550626,0.01592719,0,0,0.026166098,0.006825939,0,0,0,0,0,0.012514221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
